NCESSCH,TEACHERS
251113001830,42.35
251113001833,22.16
251113001835,23.16
251113001836,40.44
251113001837,27.55
251113001838,26.3
251113002137,48.99
251113002293,138.32
251113002444,145.81
251113002599,57.51
251113002600,54.99
251113002601,39.03
251113002602,55.4
251113002642,18.35
251113002723,11.06
251113002724,11.5
251113002733,20.02
251113002734,3.41
251113002740,14.36
251113002742,22.31
251113002743,0.03
251113002744,11.43
251113002809,0.03
251113002818,28.29
251113002830,23.26
251113002837,23.82
251113002840,20.45
251113002853,15.0
251113002855,25.21
251113002859,25.22
251115000377,
251115001428,
251115002449,
251115002450,
251115002621,
251122001851,19.75
251122001855,24.24
251122001856,22.11
251122001857,63.4
251122002295,56.21
251125001858,22.28
251125001860,5.0
251125001861,27.59
251125001862,27.45
251125001863,20.76
251125001864,92.74
251125001865,68.84
251125001866,33.13
251131001870,67.08
251134000507,26.13
251134001407,33.92
251134001872,77.49
251134001876,29.03
251134001877,40.33
251137001878,21.29
251140001413,23.8
251140001414,32.71
251140001661,20.03
251140001879,21.69
251143001883,18.94
251143001884,24.71
251143001886,23.41
251143001887,62.02
251143002562,64.27
251146000129,16.23
251146001890,21.19
251146001892,16.87
251146001893,48.82
251146001894,40.11
251146001895,14.55
251149001899,45.05
251149001900,77.41
251149001901,11.77
251152000133,11.0
251152001065,43.2
251152001565,35.04
251152001662,48.46
251152001905,23.08
251152001907,44.56
251152001908,25.38
251152001909,24.61
251152001911,40.05
251152001915,80.12
251152002416,34.61
251152002697,32.95
251152002778,6.19
251158000366,49.43
251158001426,46.79
251158001921,22.47
251158001922,35.31
251158001923,19.14
251158001924,18.25
251158001926,67.21
251167001928,21.26
251167001929,30.35
251173001930,15.91
251173501931,85.92
251174001348,35.17
251174001470,31.1
251174001651,34.33
251174001669,42.63
251174001932,61.25
251176001714,56.23
251176001715,34.03
251176001934,37.6
251180002296,68.93
251185001936,33.85
251185001938,37.86
251185001939,31.75
251185002762,27.25
251185002862,0.0
251188000884,30.93
251188000888,45.32
251188001280,27.89
251188001476,27.54
251188001488,28.95
251188001492,32.56
251188001494,28.45
251188001553,22.97
251188001607,27.92
251188001940,145.1
251188002131,26.87
251188002693,21.22
251188002730,8.0
251191000776,83.12
251191001941,32.84
251191001943,34.37
251191001944,14.96
251191001948,11.96
251191001951,79.15
251191002826,9.21
251194001956,10.37
251197001235,31.18
251197001959,37.12
251197001960,36.37
251197001961,32.47
251197001964,78.33
251197001965,34.01
251197002563,28.87
251197002620,5.0
251200001967,36.32
251200001969,36.65
251200001970,38.9
251200001971,56.72
251200001973,46.29
251200001974,44.04
251200001977,56.19
251200001978,32.82
251200001979,127.75
251200002863,2.4
251203001982,28.4
251203001983,37.8
251203002538,23.4
251206001988,45.64
251206001989,30.6
251206001991,54.46
251206002105,2.33
251206002603,52.73
251210001993,34.54
251210001994,30.1
251210002040,18.0
251210002794,16.65
251218001998,27.6
251218002001,51.9
251218002002,36.8
251218002005,64.94
251218002501,50.94
251221000153,17.95
251221002007,38.6
251221002008,27.85
251221002010,69.42
251221002502,53.0
251224002012,39.8
251224002018,45.5
251224002849,46.0
251227001733,24.19
251227002021,16.58
251227002022,16.22
251227002023,23.1
251227002024,32.07
251227002025,25.08
251227002029,97.6
251227002030,118.87
251227002503,23.38
251230002031,17.03
251239002034,33.38
251239002035,32.14
251242001663,7.24
251242002036,20.2
251242002037,15.73
251242002039,45.47
251251001242,46.45
251251001243,71.59
251251002044,34.59
251251002047,17.29
251251002048,15.16
251251002050,16.28
251251002052,92.95
251251002504,16.4
251251002757,6.0
251251002790,3.85
251257002054,35.54
251260001734,58.21
251260002055,24.89
251260002056,30.32
251260002058,36.03
251260002059,79.93
251260002604,54.55
251263001569,52.05
251263001570,49.5
251263002061,14.99
251263002064,16.95
251263002065,32.28
251263002066,14.02
251263002071,30.37
251263002073,90.94
251263002074,56.58
251263002452,8.0
251263002605,28.09
251263002606,28.54
251266000163,25.44
251266000166,25.91
251266000170,49.06
251266001572,6.51
251266001737,25.04
251266001740,22.68
251266002077,17.26
251266002078,21.88
251266002080,51.2
251266002081,118.93
251269002083,12.39
251275000785,24.82
251275000793,48.64
251275002085,23.75
251275002087,69.93
251275002089,22.27
251278002090,24.4
251278002092,35.84
251278002861,34.92
251281000794,15.88
251281002096,19.94
251281002097,59.03
251281002098,19.14
251281002099,14.32
251281002100,78.54
251281002101,25.1
251281002115,3.0
251284000371,11.9
251284000509,10.27
251284001840,72.17
251284002103,18.65
251284002114,13.66
251284002116,15.96
251284002120,21.24
251284002122,17.18
251284002123,139.5
251284002125,20.12
251284002565,13.86
251284002607,67.68
251287002126,11.3
251293000190,33.51
251293000199,27.06
251293000200,27.85
251293000207,38.21
251293001286,29.3
251293001497,25.05
251293002135,71.83
251295002300,113.23
251299002767,15.69
251302002146,38.2
251305000802,9.74
251305001575,20.22
251305001576,21.07
251305001578,70.2
251305002153,31.0
251305002157,13.99
251305002158,72.72
251305002159,33.0
251308000804,21.01
251308002161,19.99
251308002648,3.0
251308002786,27.53
251308002796,25.58
251308002843,0.7
251311002164,37.29
251311002165,31.57
251311002166,44.28
251311002167,82.69
251311002168,32.36
251311002172,33.4
251311002174,90.17
251317001665,40.36
251317001841,30.58
251317002179,34.76
251317002180,45.31
251320002181,30.04
251320002182,53.97
251320002183,14.95
251320002184,25.08
251320002186,50.19
251320002187,13.33
251320002188,23.36
251320002189,21.6
251320002191,30.04
251320002193,99.22
251320002194,13.63
251323001076,20.75
251323002106,37.1
251323002121,38.43
251323002197,34.69
251323002200,70.92
251323002201,20.34
251323002202,45.36
251323002203,26.19
251323002204,31.54
251323002206,21.4
251323002207,28.73
251323002209,90.66
251323002211,33.53
251323002212,19.97
251323002213,65.5
251323002214,18.41
251323002215,34.35
251323002217,43.26
251323002219,25.29
251323002223,70.08
251323002224,15.39
251323002226,17.71
251323002229,19.03
251323002231,19.39
251323002233,16.13
251323002236,32.45
251323002238,38.46
251323002239,90.54
251323002241,44.1
251323002242,26.92
251323002243,43.12
251323002244,89.63
251323002245,24.74
251323002246,23.2
251323002247,21.44
251323002248,32.09
251323002250,11.57
251323002251,19.67
251323002253,55.0
251323002305,129.18
251323002422,31.46
251323002506,44.48
251323002566,27.76
251323002610,34.61
251323002684,43.4
251326002850,6.39
251329002254,33.11
251329002255,44.15
251332100402,12.52
260000108154,0.0
260000407871,0.0
260000407876,0.0
260000500807,8.5
260000501683,25.2
260000501684,14.6
260000503830,54.5
260000503832,18.4
260000503833,20.8
260000503839,25.5
260000503844,31.0
260000503847,36.05
260000503848,22.8
260000603854,9.82
260000603855,14.45
260000700848,6.83
260000703856,9.66
260000703857,11.35
260001003860,2.34
260001103861,1.34
260001202058,1.16
260001203862,10.12
260001207696,20.0
260001300209,26.0
260001301885,8.16
260001303867,21.4
260001303869,52.42
260001303871,24.9
260001303875,35.88
260001308583,16.0
260001403877,14.66
260001500767,10.0
260001503879,40.1
260001503880,19.5
260001503881,26.3
260001503882,42.4
260001503885,26.5
260001503886,20.5
260001503890,75.0
260001503891,41.8
260001503896,22.0
260001503899,18.4
260001503900,24.0
260001503902,20.5
260001503903,86.3
260001503905,40.2
260001503906,15.0
260001503907,25.7
260001503908,21.6
260001603912,65.6
260001603913,21.17
260001603914,25.51
260001603915,60.9
260001607444,29.72
260001607978,3.0
260001703918,19.36
260001703919,15.08
260001703920,15.84
260001708240,2.32
260001805923,22.58
260001805924,17.1
260001906583,21.0
260002000213,4.2
260006700463,7.1
260006800474,24.0
260006900485,11.0
260007000486,5.89
260007100492,49.0
260007300501,13.55
260007400502,13.67
260007600517,29.12
260007800528,11.37
260007900543,10.5
260008000544,11.0
260008200546,20.0
260008700557,24.76
260008800559,14.66
260008801118,13.99
260009000594,17.0
260009200596,47.25
260009300597,37.43
260009600600,20.23
260009700601,39.0
260009800602,35.51
260009900612,11.3
260010000613,32.8
260010007835,25.6
260010100637,8.0
260010300646,22.0
260010500661,1.0
260010600688,26.6
260011200703,11.47
260011300704,33.2
260011400705,44.55
260011408728,21.44
260011500706,27.45
260012100740,18.66
260012500775,20.0
260012801438,13.0
260012801506,24.0
260013100781,21.0
260013400784,27.0
260013600786,22.85
260013700787,18.0
260013900789,27.2
260013901033,34.3
260013901488,35.25
260013908078,27.2
260013908488,8.2
260014001192,7.0
260014100649,14.8
260014200804,19.85
260014201700,18.7
260014300844,13.0
260014400862,10.0
260014500906,3.5
260014501652,4.5
260014800909,35.0
260014900910,35.53
260015000911,35.6
260015100915,24.93
260015200931,4.75
260015300934,20.5
260015600970,14.5
260015608024,9.5
260015608039,25.0
260015700971,13.0
260015900979,38.59
260016100986,22.3
260016301004,32.86
260016401005,18.0
260016601035,15.2
260016601667,19.6
260016801037,24.0
260016801441,44.0
260016807800,32.5
260016901951,18.5
260016908798,8.5
260017001039,13.92
260017001934,17.9
260017101040,25.4
260017301042,32.25
260017401043,30.0
260017401442,
260017501044,26.0
260017801047,17.0
260018101053,16.0
260018201057,22.12
260018401062,14.5
260018501065,17.0
260018508256,6.0
260018601073,24.12
260018601543,20.86
260019101099,27.0
260019201100,33.0
260019301102,24.9
260019401103,20.4
260019501104,43.5
260019701106,39.01
260020001111,8.0
260020301114,36.01
260020401119,34.1
260020601123,25.0
260020701134,15.3
260020801135,35.0
260020901136,35.51
260021001144,22.0
260021001494,20.75
260021001658,6.0
260021101145,18.15
260021108769,18.65
260021201146,8.0
260021301149,7.5
260021401153,40.0
260021501164,43.0
260021601165,48.0
260021701166,4.33
260021701660,7.83
260021707766,10.59
260021708533,16.25
260021801174,23.35
260021901175,30.02
260022001176,45.7
260022201181,9.15
260022301182,38.77
260022401194,21.3
260022501195,27.8
260022501443,22.3
260022501444,37.5
260022701197,25.0
260022701485,21.0
260022801198,91.4
260022901199,25.0
260023001200,14.8
260023201202,49.0
260023208742,6.0
260023401204,18.5
260023501205,8.6
260023701207,37.14
260023901209,41.5
260023908656,22.0
260024201212,31.0
260024201698,20.0
260024201699,42.0
260024301213,25.25
260024308799,12.25
260024401663,14.2
260024501215,19.0
260024801218,6.0
260024908580,15.33
260024908630,9.42
260025001225,16.65
260025101229,33.0
260025201235,14.3
260025401247,42.63
260025507882,75.34
260026201272,35.01
260026301273,32.76
260026401327,13.0
260026501343,68.5
260026701403,33.0
260026901409,1.8
260027001445,37.0
260027101446,39.0
260027201940,3.0
260027207483,14.9
260027208127,8.5
260027208652,1.0
260027301308,20.5
260027401489,2.65
260027408003,2.6
260027501616,7.55
260027701477,38.25
260027801484,37.83
260028001809,20.0
260028101598,57.0
260028301646,22.84
260028401644,82.0
260028501657,14.03
260028601654,29.91
260028608067,13.09
260028701656,34.5
260028801653,22.2
260028901655,34.97
260029101650,24.0
260029101941,31.0
260029201723,4.0
260029401725,35.01
260029501726,9.0
260029508444,21.9
260029508588,32.1
260029508653,8.0
260029601728,35.0
260029701848,8.0
260030007820,43.4
260030101945,24.5
260030201738,36.0
260030501944,40.0
260030601706,24.0
260030608288,16.0
260030701943,45.0
260030801884,33.0
260031001754,34.02
260031101760,33.5
260031201763,15.25
260031208089,14.5
260031401765,37.02
260031501766,9.0
260031601767,5.5
260031701771,29.0
260031708195,30.4
260031801911,6.5
260032201947,9.5
260032201948,7.0
260032201949,8.0
260033004509,6.49
260033101955,39.52
260033307495,38.75
260094307776,10.0
260094308800,0.0
260094507818,31.0
260094607816,19.5
260094707780,13.25
260094907848,12.46
260094908334,4.0
260094908355,5.0
260094908360,1.6
260094908392,2.0
260094908763,0.0
260094908764,2.0
260095007851,42.01
260095107956,8.0
260095207946,25.0
260095208134,27.0
260095208401,22.0
260095507879,2.75
260095607836,28.5
260095607842,35.0
260095607905,23.5
260095607940,31.0
260095808009,24.0
260095808086,39.0
260095908074,38.93
260096108026,44.0
260096108416,27.0
260096307974,33.31
260096407979,20.75
260096508062,44.04
260096607970,11.26
260096708048,39.99
260096808090,6.8
260096908139,66.78
260097008196,4.8
260097108194,20.0
260097208180,126.49
260097308141,16.72
260097408187,11.0
260097408496,13.0
260097508190,16.5
260097708183,35.45
260097908133,39.0
260098008109,5.45
260098108149,24.99
260098208243,4.97
260098308281,6.05
260098408257,15.15
260098508272,41.0
260098608231,8.0
260098608795,8.25
260098708093,16.75
260098808264,21.0
260098908273,19.9
260099008277,16.7
260099104705,15.0
260099208258,0.0
260099308233,21.56
260099508260,15.08
260099608237,38.01
260099708216,34.62
260099804837,
260099804881,0.0
260099904858,20.5
260100001050,12.0
260100008285,6.75
260100008333,9.25
260100101676,37.0
260100104660,23.0
260100104670,18.0
260100104693,21.0
260100104724,24.0
260100104734,18.0
260100104773,28.0
260100104793,37.0
260100104800,19.0
260100104813,13.0
260100104830,9.0
260100104862,0.0
260100208304,10.8
260100308307,15.0
260100408303,50.85
260100608389,3.5
260100708400,19.5
260100808372,28.0
260101004795,16.0
260101004846,23.0
260101004889,14.0
260101108354,20.0
260101201297,9.0
260101308336,7.0
260101405502,19.2
260101508351,8.7
260101608313,24.0
260101708383,7.87
260101808324,38.25
260101908370,11.1
260102008377,36.2
260102108332,39.03
260102308403,7.72
260102308423,6.0
260102508317,6.6
260102508672,3.0
260102508682,5.0
260102708373,7.0
260102808329,33.25
260102906170,16.0
260102908649,9.5
260102908671,16.5
260103008322,23.0
260103108338,38.01
260103208398,12.0
260103304769,12.34
260103408339,3.0
260103508448,8.0
260103608432,18.25
260103608745,15.0
260103708453,14.4
260103908567,16.0
260104008512,12.05
260104108481,6.0
260104208555,10.1
260104308495,5.25
260104408497,17.0
260104508573,10.0
260104608517,16.1
260104708578,4.0
260104808503,5.0
260104908554,22.0
260105008571,27.97
260105108518,3.0
260105308562,12.85
260105408466,21.0
260105508473,8.0
260105608577,9.0
260105608679,2.45
260105808544,5.0
260106108531,21.4
260106208462,8.2
260106308558,9.75
260106408523,12.5
260106508541,7.19
260106608474,10.0
260106708568,7.0
260106808546,41.0
260106908489,17.0
260107008516,97.57
260107108603,8.4
260107208593,4.0
260107408589,3.47
260107508633,6.0
260107608613,4.0
260107708627,31.45
260107908606,3.0
260108008635,27.23
260108108594,12.0
260108208597,36.35
260108308634,18.0
260108808645,6.0
260108908646,6.0
260109008657,13.5
260109108654,2.45
260109208670,3.0
260109308687,1.0
260109507913,33.29
260109608751,9.3
260109708715,15.0
260109808720,1.82
260109908744,0.0
260110008739,20.0
260110300032,43.0
260110300079,24.0
260110300081,17.0
260110300085,21.0
260110300093,32.0
260110300279,16.0
260110301293,21.0
260110301298,17.0
260110301299,11.0
260110301419,6.0
260110301423,23.0
260110301609,25.0
260110301611,36.0
260110301679,22.0
260110301703,8.2
260110301920,23.8
260110301922,16.0
260110304637,26.0
260110304641,21.0
260110304643,18.0
260110304646,35.0
260110304650,25.0
260110304658,33.0
260110304663,28.0
260110304667,15.0
260110304668,20.0
260110304669,98.0
260110304675,10.0
260110304683,19.0
260110304691,31.0
260110304692,40.0
260110304695,25.0
260110304696,17.5
260110304701,29.0
260110304703,59.0
260110304704,13.0
260110304707,28.0
260110304717,12.0
260110304719,41.0
260110304722,22.0
260110304732,24.0
260110304744,24.0
260110304756,41.0
260110304772,20.0
260110304774,13.0
260110304775,27.0
260110304778,19.3
260110304779,17.0
260110304796,18.0
260110304799,14.0
260110304802,34.0
260110304809,26.0
260110304816,41.0
260110304817,18.0
260110304826,25.8
260110304832,20.7
260110304834,20.0
260110304835,20.0
260110304838,32.0
260110304841,41.0
260110304845,32.0
260110304848,12.0
260110304851,27.0
260110304853,16.0
260110304855,21.0
